"recordID","name","site","YEAR"
641,"YamashitaY","FCE",2013
641,"MaieN","FCE",2013
641,"JaffeR","FCE",2013
642,"LaymanC",NA,2013
642,"DollJ","KBS",2013
642,"PetersC",NA,2013
643,"GinerN",NA,2013
644,"HartnettD","KNZ",2013
644,"OttJ","KNZ",2013
644,"WilsonG","KNZ",2013
644,"WilsonG","HBR",2013
644,"SetshogoM",NA,2013
645,"D{\textquoteright}OdoricoP",NA,2013
645,"HeY","SEV",2013
645,"HeY","GCE",2013
645,"CollinsS","SEV",2013
645,"DeWekkerS",NA,2013
645,"EngelV","FCE",2013
645,"FuentesJ","FCE",2013
645,"FuentesJ","SEV",2013
645,"FuentesJ","FCE  ",2013
646,"BrownA","MCR",2013
646,"CarpenterR","MCR",2013
647,"MonismithS",NA,2013
647,"HerdmanL",NA,2013
647,"AhmerkampS",NA,2013
647,"HenchJ","MCR",2013
648,"DucklowH","PAL",2013
648,"VenablesH",NA,2013
648,"AmslerC",NA,2013
648,"FraserW","PAL",2013
648,"MeredithM","PAL",2013
648,"StammerjohnS","PAL",2013
648,"DoneyS","PAL",2013
648,"MartinsonD","PAL",2013
648,"SailleyS","PAL",2013
648,"SchofieldO","PAL",2013
648,"SteinbergD","PAL",2013
649,"DucklowH","PAL",2013
649,"DoneyS","PAL",2013
650,"DoneyS","PAL",2013
650,"SevrineS",NA,2013
651,"GoberP","CAP",2013
651,"LarsonK","CAP",2013
651,"QuayR","CAP",2013
651,"PolskyC","PIE",2013
651,"ChangH",NA,2013
651,"ShandasV",NA,2013
652,"VenablesH",NA,2013
652,"ClarkeA","PAL",2013
652,"ClarkeA","FCE",2013
652,"MeredithM","PAL",2013
653,"ReisingerA","KNZ",2013
653,"BlairJ","KNZ",2013
653,"RiceC","KNZ",2013
653,"DoddsW","KNZ",2013
654,"PearceC",NA,2012
654,"CremerH",NA,2012
654,"LammertsmaE",NA,2012
654,"Wagner-CremerF",NA,2012
655,"GoughL","ARC",2012
655,"MooreJ","ARC",2012
655,"MooreJ","SGS",2012
655,"MooreJ","CWT",2012
655,"MooreJ","MCM",2012
655,"MooreJ","KBS",2012
655,"ShaverG","ARC",2012
655,"SimpsonR","ARC",2012
655,"JohnsonD","VCR",2012
655,"JohnsonD","ARC",2012
655,"JohnsonD","PIE",2012
656,"PetersonD","CDR",2012
656,"BlazewiczS",NA,2012
656,"FirestoneM",NA,2012
656,"HermanD",NA,2012
656,"TuretskyM","BNZ",2012
656,"WaldropM","BNZ",2012
657,"HladikC","GCE",2012
657,"AlberM","GCE",2012
657,"AlberM","GCE  ",2012
658,"MillerR","SBC",2012
658,"HarrerS","SBC",2012
658,"ReedD","SBC",2012
658,"ReedD","FCE",2012
658,"ReedD","NTL",2012
659,"MannD","BNZ",2012
659,"RuppT","BNZ",2012
659,"OlsonM",NA,2012
659,"DuffyP","BNZ",2012
660,"McClimentE",NA,2012
660,"NelsonC","SBC",2012
660,"NelsonC","JRN",2012
660,"NelsonC","SBC  ",2012
660,"CarlsonC","SBC",2012
660,"CarlsonC","VCR",2012
660,"CarlsonC","BES",2012
660,"CarlsonC","MCR",2012
660,"AlldredgeA","MCR",2012
660,"WittingJ",NA,2012
660,"Amaral-ZettlerL","PAL",2012
661,"HobbieJ","ARC",2012
661,"HobbieE","ARC",2012
662,"JonesJ","SBC",2012
662,"JonesJ","BNZ",2012
662,"JonesJ","AND",2012
662,"KiellandK","BNZ",2012
663,"BlazewiczS",NA,2012
663,"PetersonD","CDR",2012
663,"WaldropM","BNZ",2012
663,"FirestoneM",NA,2012
664,"NukalaL",NA,2012
665,"HalewoodE","SBC",2012
665,"CarlsonC","SBC",2012
665,"CarlsonC","VCR",2012
665,"CarlsonC","BES",2012
665,"CarlsonC","MCR",2012
665,"BrzezinskiM","SBC",2012
665,"ReedD","SBC",2012
665,"ReedD","FCE",2012
665,"ReedD","NTL",2012
665,"GoodmanJ","SBC",2012
666,"MaieN","FCE",2012
666,"YamashitaY","FCE",2012
666,"CoryR","ARC",2012
666,"BoyerJ","FCE",2012
666,"JaffeR","FCE",2012
667,"BaerS","KNZ",2012
667,"HeneghanL","CWT",2012
667,"EvinerV",NA,2012
668,"LaymanC",NA,2012
668,"YeagerL",NA,2012
668,"PostD","AND",2012
668,"BearhopS",NA,2012
668,"AraujoM",NA,2012
668,"BoucekR","FCE",2012
668,"HarrisonE","FCE",2012
668,"JudZ",NA,2012
668,"MatichP",NA,2012
668,"Hammerschlag-PeyerC",NA,2012
668,"RosenblattA","FCE",2012
668,"VaudoJ",NA,2012
669,"LaymanC",NA,2012
669,"YeagerL",NA,2012
669,"PostD","AND",2012
669,"BearhopS",NA,2012
669,"AraujoM",NA,2012
669,"BoucekR","FCE",2012
669,"HarrisonE","FCE",2012
669,"JudZ",NA,2012
669,"MatichP",NA,2012
669,"Hammerschlag-PeyerC",NA,2012
669,"RosenblattA","FCE",2012
669,"VaudoJ",NA,2012
670,"MillerG","PIE",2012
670,"JohnsonN","CDR",2012
671,"RichM",NA,2012
672,"RomanovskyV","BNZ",2012
672,"SmithS","FCE",2012
672,"ChristiansenH",NA,2012
672,"ShiklomanovN",NA,2012
672,"DrozdovD",NA,2012
672,"ObermanN",NA,2012
672,"KholodovA",NA,2012
672,"MarchenkoS","BNZ",2012
673,"RinkeA",NA,2012
673,"MatthesH",NA,2012
673,"ChristensenJ",NA,2012
673,"KuhryP",NA,2012
673,"RomanovskyV","BNZ",2012
673,"DethloffK",NA,2012
674,"LangS",NA,2012
674,"CornelissenJ",NA,2012
674,"ShaverG","ARC",2012
674,"AhrensM",NA,2012
674,"CallaghanT",NA,2012
674,"MolauU",NA,2012
674,"Ter BraakC",NA,2012
674,"NAH",NA,2012
674,"AertsR",NA,2012
675,"Harris-CobleL",NA,2012
676,"KaraE",NA,2012
676,"HeimerlC",NA,2012
676,"KillpackT",NA,2012
676,"Van de BogertM",NA,2012
676,"YoshidaH",NA,2012
676,"CarpenterS","NTL",2012
677,"ShieldsC","SBC",2012
677,"TagueC","SBC",2012
678,"ChowW","CAP",2012
678,"BrazelA",NA,2012
679,"Calderon-AguileraL",NA,2012
679,"Reyes-GomezV",NA,2012
679,"Perez-SalicrupD",NA,2012
679,"Diaz-NunezV",NA,2012
679,"Sosa-RamirezJ",NA,2012
679,"Herrera-SilveiraJ",NA,2012
679,"BurquezA",NA,2012
679,"Rivera-MonroyV","FCE",2012
679,"Rivera-MonroyV","FCE  ",2012
679,"Porter-BollandL","INT",2012
679,"Martinez-YrizarA",NA,2012
679,"LadahL",NA,2012
679,"Martinez-RamosM","INT",2012
679,"AlcocerJ",NA,2012
679,"Santiago-PerezA",NA,2012
679,"Hernandez-AranaH",NA,2012
680,"McGuireA","BNZ",2012
680,"PeylinP",NA,2012
680,"OechelW",NA,2012
680,"WilliamsM","NWT",2012
680,"YiY",NA,2012
680,"ChristensenT",NA,2012
680,"HayesD",NA,2012
680,"HeroultA",NA,2012
680,"EuskirchenE","BNZ",2012
680,"KimballJ",NA,2012
680,"KovenC",NA,2012
680,"LefleurP",NA,2012
680,"MillerP",NA,2012
681,"WaldropM","BNZ",2012
681,"HardenJ","BNZ",2012
681,"TuretskyM","BNZ",2012
681,"PetersonD","CDR",2012
681,"McGuireA","BNZ",2012
681,"BrionesM",NA,2012
681,"ChurchillA","NWT",2012
681,"DoctorD",NA,2012
681,"PruettL","BNZ",2012
682,"WeemsS","JRN",2012
682,"MongerH",NA,2012
683,"BarnardP",NA,2012
683,"HubbardD",NA,2012
683,"DuganJ","SBC",2012
684,"WirsingA",NA,2012
684,"HeithausM","FCE",2012
685,"La HeeJ","FCE",2012
685,"GaiserE","FCE",2012
686,"MooreJ","ARC",2012
686,"MooreJ","SGS",2012
686,"MooreJ","CWT",2012
686,"MooreJ","MCM",2012
686,"MooreJ","KBS",2012
686,"de RuiterP",NA,2012
687,"GhaiR",NA,2012
687,"McMahonK","NTL",2012
687,"Rodriguez-ValeraF",NA,2012
688,"BairdB","BNZ",2012
688,"VerbylaD","BNZ",2012
688,"HollingsworthT","BNZ",2012
689,"Werdin-PfistererN","BNZ",2012
689,"KiellandK","BNZ",2012
689,"BooneR","BNZ",2012
690,"GandyD","FCE",2012
690,"RehageJ","FCE",2012
690,"MunyonJ","FCE",2012
690,"GestringK",NA,2012
690,"GalvezJ",NA,2012
691,"AlexanderH","BNZ",2012
691,"MackM","BNZ",2012
691,"MackM","ARC",2012
691,"GoetzS","BNZ",2012
691,"LorantyM",NA,2012
691,"BeckP",NA,2012
691,"EarlK",NA,2012
691,"ZimovS",NA,2012
691,"DavydovS",NA,2012
692,"JimenezK","FCE",2012
692,"StarrG","FCE",2012
692,"StarrG","ARC",2012
692,"StaudhammerC","FCE",2012
692,"SchedlbauerJ","FCE",2012
692,"LoescherH","NWK",2012
692,"MaloneS","FCE",2012
692,"OberbauerS","FCE",2012
693,"RayL",NA,2012
693,"KoldenC",NA,2012
693,"ChapinF","BNZ",2012
694,"OcheltreeJ",NA,2012
694,"PrasadP",NA,2012
695,"CrumpB","ARC",2012
695,"CrumpB","BLE",2012
695,"DucklowH","PAL",2012
695,"HobbieJ","ARC",2012
696,"PetrieN",NA,2012
696,"NippertJ","KNZ",2012
697,"PetersonC",NA,2012
697,"FetcherN","ARC",2012
697,"FetcherN","LUQ",2012
697,"McGrawJ",NA,2012
697,"BenningtonC",NA,2012
698,"NickolsK","MCR",2012
698,"NickolsK","SBC",2012
699,"NickolsK","MCR",2012
699,"NickolsK","SBC",2012
699,"GaylordB","SBC",2012
699,"LargierJ",NA,2012
700,"RamseyE",NA,2012
700,"RangoonwalaA",NA,2012
700,"ThomsenM",NA,2012
700,"SchwarzschildA","VCR",2012
701,"KayM","SBC",2012
701,"LenihanH","SBC",2012
701,"LenihanH","MCR",2012
701,"GuentherC","SBC",2012
701,"WilsonJ","SBC",2012
701,"WilsonJ","HBR",2012
701,"WilsonJ","FCE",2012
701,"MillerC",NA,2012
701,"ShroutS",NA,2012
702,"RatajczakZ","KNZ",2012
702,"NippertJ","KNZ",2012
703,"CraineT",NA,2012
703,"NippertJ","KNZ",2012
704,"JaeckleJ",NA,2012
704,"PeerB",NA,2012
705,"RamirezJ",NA,2012
705,"FiererN","KBS",2012
706,"RamirezK","CDR",2012
706,"CraineJ","KNZ",2012
706,"FiererN","KBS",2012
707,"JudayG","BNZ",2012
707,"AlixC",NA,2012
708,"WilmkingM","BNZ",2012
708,"VollmC",NA,2012
708,"HallingerM",NA,2012
708,"Van BogaertR",NA,2012
708,"KynclT",NA,2012
708,"BabstF",NA,2012
708,"HahneW",NA,2012
708,"JudayG","BNZ",2012
708,"de LuisM",NA,2012
708,"NovakK",NA,2012
709,"KloseK","SBC",2012
709,"CooperS","SBC",2012
710,"BangC","CAP",2012
710,"FaethS","CAP",2012
710,"SaboJ","CAP",2012
711,"KasischkeE","BNZ",2012
711,"HoyE","BNZ",2012
712,"SchedlbauerJ","FCE",2012
712,"MunyonJ","FCE",2012
712,"OberbauerS","FCE",2012
712,"GaiserE","FCE",2012
712,"StarrG","FCE",2012
712,"StarrG","ARC",2012
713,"JohnsonC","CAP",2012
713,"JohnsonC","HBR",2012
713,"JohnsonC","ARC",2012
713,"JohnsonC","PAL",2012
713,"LueckeC","ARC",2012
714,"BergsmaG","MCR",2012
715,"ComeauS",NA,2012
715,"CarpenterR","MCR",2012
715,"EdmundsP","MCR",2012
716,"WachnickaA","FCE",2012
716,"GaiserE","FCE",2012
716,"CollinsL",NA,2012
717,"KruegerT",NA,2012
717,"GatesR","MCR",2012
718,"Rivera-MonroyV","FCE",2012
718,"Rivera-MonroyV","FCE  ",2012
718,"O{\textquoteright}HalloranT",NA,2012
718,"Castaneda-MoyaE",NA,2012
718,"BarrJ","FCE",2012
718,"EngelV","FCE",2012
718,"FuentesJ","FCE",2012
718,"FuentesJ","SEV",2012
718,"FuentesJ","FCE  ",2012
718,"TroxlerT","FCE",2012
718,"TwilleyR","FCE",2012
718,"BouillonS",NA,2012
718,"SmithT","FCE",2012
719,"HladikC","GCE",2012
719,"AlberM","GCE",2012
719,"AlberM","GCE  ",2012
719,"SchallesJ","GCE",2012
720,"SillimanB","GCE",2012
720,"DillerJ",NA,2012
720,"McCoyM","KBS",2012
720,"EarlK",NA,2012
720,"von de KoppelJ",NA,2012
720,"ZimmermanA","NWK",2012
721,"McNewS",NA,2012
721,"SandercockB","KNZ",2012
722,"AndrusC","CWT",2012
722,"ThompsonV","GCE",2012
722,"ThompsonV","SEV",2012
723,"QuillenA","FCE",2012
723,"GaiserE","FCE",2012
723,"GrimmE",NA,2012
724,"FrankovichT","FCE",2012
724,"BarrJ","FCE",2012
724,"MorrisonD",NA,2012
724,"FourqureanJ","FCE",2012
725,"ChangC","BES",2012
725,"ChangC","KNZ",2012
726,"PetersD","JRN",2012
726,"PetersD","SEV",2012
726,"YaoJ","SEV",2012
726,"YaoJ","JRN",2012
726,"SalaO","JRN",2012
726,"AndersonJ","JRN",2012
726,"AndersonJ","AND",2012
727,"FountainA","MCM",2012
727,"CampbellJ","HBR",2012
727,"CampbellJ","AND",2012
727,"CampbellJ","FCE",2012
727,"SchuurE","BNZ",2012
727,"StammerjohnS","PAL",2012
727,"WilliamsM","NWT",2012
727,"DucklowH","PAL",2012
728,"CawleyK","MCM",2012
728,"CawleyK","FCE",2012
728,"WolskiP",NA,2012
728,"MladenovN","NWT",2012
728,"JaffeR","FCE",2012
729,"CawleyK","MCM",2012
729,"CawleyK","FCE",2012
729,"WolskiP",NA,2012
729,"MladenovN","NWT",2012
729,"JaffeR","FCE",2012
730,"Jaff{\'e}J",NA,2012
731,"JaffeR","FCE",2012
731,"PodgorskiD",NA,2012
731,"WatanabeA",NA,2012
731,"YamashitaY","FCE",2012
731,"MaieN","FCE",2012
731,"CooperW",NA,2012
731,"DittmarT",NA,2012
731,"DoddsW","KNZ",2012
731,"JonesJ","SBC",2012
731,"JonesJ","BNZ",2012
731,"JonesJ","AND",2012
731,"MyoshiT",NA,2012
731,"Ortiz-ZayasJ","LUQ",2012
732,"JaffeR","FCE",2012
732,"PodgorskiD",NA,2012
732,"WatanabeA",NA,2012
732,"YamashitaY","FCE",2012
732,"MaieN","FCE",2012
732,"CooperW",NA,2012
732,"DittmarT",NA,2012
732,"DoddsW","KNZ",2012
732,"JonesJ","SBC",2012
732,"JonesJ","BNZ",2012
732,"JonesJ","AND",2012
732,"MyoshiT",NA,2012
732,"Ortiz-ZayasJ","LUQ",2012
733,"McCallB","GCE",2012
733,"PenningsS","GCE",2012
734,"HeR",NA,2012
734,"WoollerJ",NA,2012
734,"PohlmanJ",NA,2012
734,"QuensenJ",NA,2012
734,"TiedjeJ","KBS",2012
734,"LeighM","BNZ",2012
735,"WhitfordW","JRN",2012
735,"GinzburgO",NA,2012
735,"BergN",NA,2012
735,"SteinbergerY",NA,2012
736,"HiersJ",NA,2012
736,"MitchellR",NA,2012
736,"BarnettA",NA,2012
736,"WaltersJ","FCE",2012
736,"WaltersJ","MCM",2012
736,"MackM","BNZ",2012
736,"MackM","ARC",2012
736,"WilliamsB","GCE",2012
736,"SutterR",NA,2012
737,"NAf",NA,2012
737,"NAS",NA,2012
737,"JohnsonD","VCR",2012
737,"JohnsonD","ARC",2012
737,"JohnsonD","PIE",2012
737,"FitzGeraldD",NA,2012
737,"FulweilerR","FCE",2012
737,"HughesZ","GCE",2012
737,"WibergP","VCR",2012
737,"McGlatheryK","VCR",2012
737,"MorrisJ","FCE",2012
737,"MorrisJ","SBC",2012
737,"MorrisJ","PIE",2012
737,"TolhurstT",NA,2012
737,"DeeganL","ARC",2012
737,"DeeganL","PIE",2012
738,"NAf",NA,2012
738,"NAS",NA,2012
738,"JohnsonD","VCR",2012
738,"JohnsonD","ARC",2012
738,"JohnsonD","PIE",2012
738,"FitzGeraldD",NA,2012
738,"FulweilerR","FCE",2012
738,"HughesZ","GCE",2012
738,"WibergP","VCR",2012
738,"McGlatheryK","VCR",2012
738,"MorrisJ","FCE",2012
738,"MorrisJ","SBC",2012
738,"MorrisJ","PIE",2012
738,"TolhurstT",NA,2012
738,"DeeganL","ARC",2012
738,"DeeganL","PIE",2012
739,"JaramilloE",NA,2012
739,"DuganJ","SBC",2012
739,"HubbardD",NA,2012
739,"MelnickD",NA,2012
739,"ManzanoM",NA,2012
739,"DuarteC",NA,2012
739,"CamposC",NA,2012
739,"SanchezR",NA,2012
740,"SousaB",NA,2012
741,"McGuireA","BNZ",2012
742,"GiordanoJ","VCR",2012
742,"BrushM",NA,2012
742,"AndersonI","VCR",2012
743,"WengE",NA,2012
743,"LuoY","SEV",2012
743,"LuoY","PAL",2012
743,"WangW","KBS",2012
743,"WangH",NA,2012
743,"HayesD",NA,2012
743,"McGuireA","BNZ",2012
743,"HaystingsA",NA,2012
743,"SchimelD","NWK",2012
744,"HartmanJ",NA,2012
744,"SpringerC",NA,2012
745,"OrthR",NA,2012
745,"McGlatheryK","VCR",2012
746,"BrzostekE","HFR",2012
746,"ShaverG","ARC",2012
746,"StefanskiA",NA,2012
746,"TjoelkerM",NA,2012
746,"FinziA","HFR",2012
746,"BlairJ","KNZ",2012
746,"DukesJ","KBS",2012
746,"FreyS","AND",2012
746,"FreyS","HFR",2012
746,"HobbieS","CDR",2012
746,"MelilloJ","HFR",2012
746,"MitchellR",NA,2012
746,"PendallE",NA,2012
746,"ReichP","CDR",2012
746,"ReichP","CDR  ",2012
747,"SahaA","FCE",2012
747,"CarvalhoK",NA,2012
747,"MoutinhoP",NA,2012
747,"SternbergL",NA,2012
748,"EdmundsP","MCR",2012
749,"MayfieldA","MCR",2012
749,"ChanP",NA,2012
749,"PutnamH","MCR",2012
749,"ChenC","NES",2012
749,"FanT",NA,2012
750,"AlexanderH","BNZ",2012
750,"MackM","BNZ",2012
750,"MackM","ARC",2012
750,"GoetzS","BNZ",2012
750,"BeckP",NA,2012
751,"MatichP",NA,2012
751,"HeithausM","FCE",2012
752,"NilssonE","NTL",2012
752,"SolomonC","NTL",2012
752,"WilsonK","LNO",2012
752,"WilsonK","HFR",2012
752,"WilsonK","KNZ",2012
752,"WilsonK","NTL",2012
752,"WillisT","NTL",2012
752,"LargetB",NA,2012
752,"ZandenM",NA,2012
753,"JimenezJ","INT",2012
753,"WieskiK","GCE",2012
753,"MarczakL",NA,2012
753,"HoC","GCE",2012
753,"PenningsS","GCE",2012
754,"DufaultA","MCR",2012
754,"CumboV",NA,2012
754,"FanT",NA,2012
754,"EdmundsP","MCR",2012
755,"CollinsS","SEV",2012
755,"CalabreseL","SEV",2012
756,"GibsonS",NA,2012
756,"GeislerM",NA,2012
757,"KayM","SBC",2012
757,"LenihanH","SBC",2012
757,"LenihanH","MCR",2012
757,"KotchenM",NA,2012
757,"MillerC",NA,2012
758,"WallC","MCR",2012
759,"McNewT",NA,2012
759,"SandercockB","KNZ",2012
760,"CZinnertJ",NA,2012
760,"NelsonJ","PIE",2012
760,"NelsonJ","FCE",2012
760,"HoffmanA","KNZ",2012
761,"KasischkeE","BNZ",2012
761,"TuretskyM","BNZ",2012
761,"KaneE","BNZ",2012
762,"GowanJ","MCR",2012
763,"PutnamH","MCR",2012
763,"StatM","MCR",2012
763,"PochonX","MCR",2012
763,"GatesR","MCR",2012
764,"MooreJ","ARC",2012
764,"MooreJ","SGS",2012
764,"MooreJ","CWT",2012
764,"MooreJ","MCM",2012
764,"MooreJ","KBS",2012
764,"de RuiterP",NA,2012
765,"LawsonS","VCR  ",2012
765,"McGlatheryK","VCR",2012
765,"WibergP","VCR",2012
766,"OlefeldtD",NA,2012
766,"TuretskyM","BNZ",2012
766,"CrillP",NA,2012
766,"McGuireA","BNZ",2012
767,"BergsmaG","MCR",2012
768,"JiL",NA,2012
768,"WylieB",NA,2012
768,"NossovD",NA,2012
768,"PetersonB","NTL",2012
768,"PetersonB","KBS",2012
768,"PetersonB","FCE",2012
768,"PetersonB","PIE",2012
768,"WaldropM","BNZ",2012
768,"McFarlandJ","BNZ",2012
768,"RoverJ",NA,2012
768,"HollingsworthT","BNZ",2012
769,"PendletonL",NA,2012
769,"MarbaN",NA,2012
769,"MegonigalP",NA,2012
769,"PidgeonE",NA,2012
769,"Bilbao-BastidaV",NA,2012
769,"UllmanR",NA,2012
769,"HerrD",NA,2012
769,"GordonD",NA,2012
769,"BalderaA",NA,2012
769,"DonatoD",NA,2012
769,"MurrayB",NA,2012
769,"CrooksS",NA,2012
769,"JenkinsW",NA,2012
769,"SifleetS",NA,2012
769,"CraftC","GCE",2012
769,"FourequreanJ",NA,2012
769,"KaufmanJ",NA,2012
770,"McGlatheryK","VCR",2012
770,"McGlatheryK","VCR",2012
770,"FongP",NA,2012
771,"ReyesE","VCR",2012
771,"RoseK",NA,2012
771,"JusticD",NA,2012
772,"BlumL","VCR",2012
772,"MillsA","VCR",2012
773,"GaiserE","FCE",2012
773,"TrexlerJ","FCE",2012
773,"WetzelP",NA,2012
774,"SanchezC","CAP",2012
774,"SanchezC","FCE",2012
774,"GaiserE","FCE",2012
774,"SaundersC","FCE",2012
774,"WachnickaA","FCE",2012
774,"OehmN","FCE",2012
775,"BensonB","ARC",2012
775,"BensonB","NTL",2012
775,"GraninN",NA,2012
775,"MagnusonJ","NTL",2012
775,"JensenO",NA,2012
775,"CardV",NA,2012
775,"HodgkinsG",NA,2012
775,"KorhonenJ",NA,2012
775,"LivingstoneD",NA,2012
775,"StewartK",NA,2012
775,"WeyhenmeyerG",NA,2012
776,"BelickaL",NA,2012
776,"MatichP",NA,2012
776,"JaffeR","FCE",2012
776,"HeithausM","FCE",2012
777,"BelickaL",NA,2012
777,"MatichP",NA,2012
777,"JaffeR","FCE",2012
777,"HeithausM","FCE",2012
778,"ViccaS",NA,2012
778,"LawB",NA,2012
778,"MalhiY",NA,2012
778,"PapaleD",NA,2012
778,"PiaoS",NA,2012
778,"ReichsteinM",NA,2012
778,"SchulzeE",NA,2012
778,"JanssensI",NA,2012
778,"LuyssaertS",NA,2012
778,"PenuelasJ",NA,2012
778,"CampioliM",NA,2012
778,"ChapinF","BNZ",2012
778,"CiaisP",NA,2012
778,"HeinemeyerA",NA,2012
778,"HogbergP",NA,2012
778,"KutschW",NA,2012
779,"HardenJ","BNZ",2012
779,"O{\textquoteright}DonnellJ",NA,2012
779,"SchuurE","BNZ",2012
779,"TarnocaiC",NA,2012
779,"JohnsonK","SBC",2012
779,"JohnsonK","LUQ",2012
779,"GrosseG",NA,2012
779,"KovenC",NA,2012
779,"PingC","BNZ",2012
779,"HugeliusG",NA,2012
779,"McGuireA","BNZ",2012
779,"CamillP",NA,2012
779,"JorgensonM","BNZ",2012
779,"KuhryP",NA,2012
779,"MichaelsonG",NA,2012
780,"SchoolerN","SBC",2012
780,"DuganJ","SBC",2012
780,"PageH","SBC",2012
781,"RamseyE",NA,2012
781,"RangoonwalaA",NA,2012
781,"ThomsenM",NA,2012
781,"SchwarzschildA","VCR",2012
782,"CraineE",NA,2012
782,"KembelS",NA,2012
783,"OkamotoD","SBC",2012
783,"SchmittR","MCR",2012
783,"HolbrookS","SBC",2012
783,"HolbrookS","MCR",2012
783,"ReedD","SBC",2012
783,"ReedD","FCE",2012
783,"ReedD","NTL",2012
784,"RochaA","ARC",2012
784,"ShaverG","ARC",2012
784,"LorantyM",NA,2012
784,"HigueraP",NA,2012
784,"MackC",NA,2012
784,"HuF","BNZ",2012
784,"JonesB","PAL",2012
784,"BreenA",NA,2012
784,"RastetterE","ARC",2012
784,"GoetzS","BNZ",2012
785,"GemlJ",NA,2012
785,"KauffF",NA,2012
785,"BrochmannC",NA,2012
785,"LutzoniF",NA,2012
785,"LaursenG","BNZ",2012
785,"RedheadS",NA,2012
785,"TaylorD","BNZ",2012
785,"TaylorD","SEV",2012
786,"GoughL","ARC",2012
787,"Padilla-Gami{\~n}oJ",NA,2012
787,"PochonX","MCR",2012
787,"BirdC",NA,2012
787,"ConcepcionG",NA,2012
787,"GatesR","MCR",2012
788,"BernardiG","MCR",2012
788,"BeldadeR","MCR",2012
788,"HolbrookS","SBC",2012
788,"HolbrookS","MCR",2012
788,"SchmittR","MCR",2012
789,"CarneyL","SBC",2012
789,"BohonakA",NA,2012
789,"EdwardsM","BNZ",2012
789,"AlbertoF","SBC",2012
790,"AvolioM","KNZ",2012
791,"FranklinE",NA,2012
791,"StatM","MCR",2012
791,"PochonX","MCR",2012
791,"PutnamH","MCR",2012
791,"GatesR","MCR",2012
792,"ElmendorfS","NWT",2012
792,"DayT","CAP",2012
792,"FosaaA",NA,2012
792,"GouldW","LUQ",2012
792,"NAG",NA,2012
792,"HarteJ",NA,2012
792,"HermanutzL",NA,2012
792,"HikD",NA,2012
792,"HofgaardA",NA,2012
792,"JarradF",NA,2012
792,"NAJ",NA,2012
792,"HenryG",NA,2012
792,"KeuperF",NA,2012
792,"KlanderudK",NA,2012
792,"KleinJ","SGS",2012
792,"KohS",NA,2012
792,"KudoG",NA,2012
792,"LangS",NA,2012
792,"LoewenV",NA,2012
792,"MayJ",NA,2012
792,"MercadoJ",NA,2012
792,"MichelsenA",NA,2012
792,"HollisterR",NA,2012
792,"MolauU",NA,2012
792,"Myers-SmithI","BNZ",2012
792,"OberbauerS","FCE",2012
792,"PieperS",NA,2012
792,"PostE",NA,2012
792,"RixenC",NA,2012
792,"RobinsonC",NA,2012
792,"SchmidtN",NA,2012
792,"ShaverG","ARC",2012
792,"NAS",NA,2012
792,"NAB",NA,2012
792,"TolvanenA",NA,2012
792,"NAT",NA,2012
792,"TroxlerT","FCE",2012
792,"WahrenC",NA,2012
792,"WebberP",NA,2012
792,"WelkerJ","NWT",2012
792,"WookeyP",NA,2012
792,"BjorkmanA",NA,2012
792,"CallaghanT",NA,2012
792,"CollierL",NA,2012
792,"CooperE",NA,2012
792,"CornelissenJ",NA,2012
793,"ChristiansenH",NA,2012
793,"GuglielminM",NA,2012
793,"NoetzliJ",NA,2012
793,"RomanovskyV","BNZ",2012
793,"ShiklomanovN",NA,2012
793,"SmithS","FCE",2012
793,"ZhaoL","PIE",2012
794,"SiegelD","SBC",2012
794,"SiegelD","SBC  ",2012
794,"WangM",NA,2012
794,"YoderJ",NA,2012
794,"AntoineD",NA,2012
794,"BehrenfeldM",NA,2012
794,"d{\textquoteright}AndonO",NA,2012
794,"FieldsE",NA,2012
794,"FranzB",NA,2012
794,"GorylP",NA,2012
794,"MaritorenaS","MCR",2012
794,"McClainC",NA,2012
795,"PetersD","JRN",2012
795,"PetersD","SEV",2012
796,"OcheltreeT","AND",2012
797,"BrittainR","GCE",2012
797,"SchimmelmannA",NA,2012
797,"ParkhurstD",NA,2012
797,"CraftC","GCE",2012
798,"HarrisE",NA,2012
798,"PolskyC","PIE",2012
798,"LarsonK","CAP",2012
798,"GarvoilleR","FCE",2012
798,"MartinD",NA,2012
798,"BrumandJ","CAP",2012
798,"OgdenL","FCE",2012
799,"RiversJ","KNZ",2012
799,"FleischerR",NA,2012
800,"WatersM",NA,2012
800,"SmoakJ","FCE",2012
800,"SaundersC","FCE",2012
801,"BenningtonC",NA,2012
801,"FetcherN","ARC",2012
801,"FetcherN","LUQ",2012
801,"VavrekM",NA,2012
801,"ShaverG","ARC",2012
801,"CummingsK",NA,2012
801,"McGrawJ",NA,2012
802,"BarrJ","FCE",2012
802,"EngelV","FCE",2012
802,"SmithT","FCE",2012
802,"FuentesJ","FCE",2012
802,"FuentesJ","SEV",2012
802,"FuentesJ","FCE  ",2012
803,"BarrJ","FCE",2012
803,"EngelV","FCE",2012
803,"SmithT","FCE",2012
803,"FuentesJ","FCE",2012
803,"FuentesJ","SEV",2012
803,"FuentesJ","FCE  ",2012
804,"SahaA","FCE",2012
804,"MosesC","FCE",2012
804,"PriceR","FCE",2012
804,"PriceR","KBS",2012
